"LANGUAGE","NAME","VERSION","LICENSES","COPYRIGHTS","URL"
"java","doqui-index-cxf","1.0.0","Apache-2.0","",""
"java","dosign-client-cxf","1.0.0","Apache-2.0","",""
"java","ginevra-client-cxf","2.0.0","Apache-2.0","",""
"java","io.jsonwebtoken:jjwt","0.9.1","Apache-2.0","Copyright (C) 2014 jsonwebtoken.io","https://mvnrepository.com/artifact/io.jsonwebtoken/jjwt"
"java","io.swagger:swagger-annotations","1.5.18","Apache-2.0","","https://mvnrepository.com/artifact/io.swagger/swagger-annotations"
"java","io.swagger:swagger-jaxrs","1.5.18","Apache-2.0","","https://mvnrepository.com/artifact/io.swagger/swagger-jaxrs"
"java","io.swagger:swagger-models","1.5.18","Apache-2.0","","https://mvnrepository.com/artifact/io.swagger/swagger-models"
"java","javax.jws:javax.jws-api","1.1","CDDL-1.1","Copyright (C) 1989, 1991 Free Software Foundation, Inc.51 Franklin Street, Fifth FloorBoston, MA 02110-1335USA",""
"java","javax.servlet:javax.servlet-api","3.0.1","CDDL-1.1","",""
"java","javax.validation:validation-api","--","Apache-2.0","","https://mvnrepository.com/artifact/javax.validation/validation-api"
"java","javax.ws.rs:javax.ws.rs-api","2.1.1","CDDL-1.1,GPLV2+CE,EPL-2.0","Copyright (C) 1989, 1991 Free Software Foundation, Inc.    51 Franklin Street, Fifth Floor    Boston, MA 02110-1335    USA",""
"java","javax.xml.bind:activation","1.0.2","CDDL-1.1","","https://mvnrepository.com/artifact/javax.xml.bind/activation"
"java","javax.xml.soap:javax.xml.soap-api","1.4.0","Apache-2.0","Copyright (C) 1989, 1991 Free Software Foundation, Inc.51 Franklin Street, Fifth FloorBoston, MA 02110-1335USA",""
"java","javax.xml.ws:jaxws-api","2.3.1","CDDL,GPL-2.0,Apache-2.0","Copyright (C) 1989, 1991 Free Software Foundation, Inc.    51 Franklin Street, Fifth Floor    Boston, MA 02110-1335    USA","https://mvnrepository.com/artifact/javax.xml.ws/jaxws-api"
"java","jms","1.0.2","CDDL","",""
"java","junit:junit","4.12","EPL-1.0","Copyright 2013 LinkedIn Corp. All rights reserved.","https://mvnrepository.com/artifact/junit/junit"
"java","log4j","1.2","Apache-2.0","",""
"java","maggioli-ptr-soap-client-cxf","1.0.0","Apache-2.0","",""
"java","moon-print","1.0.0","Apache-2.0","",""
"java","net.minidev:accessors-smart","2.4.9","Apache-2.0","Copyright 20112023 JSONSMART authors","https://mvnrepository.com/artifact/net.minidev/accessors-smart"
"java","net.minidev:json-smart","2.4.10","Apache-2.0","Copyright 20112023 JSONSMART authors","https://mvnrepository.com/artifact/net.minidev/json-smart"
"java","net.sf.ingenias:common-codec","1.3","LGPL","","https://mvnrepository.com/artifact/net.sf.ingenias/common-codec"
"java","one.gfw:javax.annotation-api","1.3.2","BSD-3-Clause","Copyright (c) 2022, JsouAll rights reserved.",""
"java","one.gfw:jaxb-api","2.3.1.1","BSD-3-Clause","Copyright (c) 2022, JsouAll rights reserved.","https://mvnrepository.com/artifact/one.gfw/jaxb-api"
"java","orchanpr-client-cxf","1.0.0","Apache-2.0","",""
"java","org.apache.commons:commons-csv","1.10.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.commons/commons-csv"
"java","org.apache.cxf.services.sts:cxf-services-sts-core","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.services.sts/cxf-services-sts-core"
"java","org.apache.cxf.services.ws-discovery:cxf-services-ws-discovery-api","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.services.ws-discovery/cxf-services-ws-discovery-api"
"java","org.apache.cxf.services.ws-discovery:cxf-services-ws-discovery-service","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.services.ws-discovery/cxf-services-ws-discovery-service"
"java","org.apache.cxf.services.wsn:cxf-services-wsn-api","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.services.wsn/cxf-services-wsn-api"
"java","org.apache.cxf.services.wsn:cxf-services-wsn-core","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.services.wsn/cxf-services-wsn-core"
"java","org.apache.cxf.xjc-utils:cxf-xjc-runtime","3.3.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.xjc-utils/cxf-xjc-runtime"
"java","org.apache.cxf.xjcplugins:cxf-xjc-boolean","3.3.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.xjcplugins/cxf-xjc-boolean"
"java","org.apache.cxf.xjcplugins:cxf-xjc-bug671","3.3.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.xjcplugins/cxf-xjc-bug671"
"java","org.apache.cxf.xjcplugins:cxf-xjc-dv","3.3.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.xjcplugins/cxf-xjc-dv"
"java","org.apache.cxf.xjcplugins:cxf-xjc-javadoc","3.3.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.xjcplugins/cxf-xjc-javadoc"
"java","org.apache.cxf.xjcplugins:cxf-xjc-ts","3.3.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf.xjcplugins/cxf-xjc-ts"
"java","org.apache.cxf:cxf-core","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-core"
"java","org.apache.cxf:cxf-distribution-manifest","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-distribution-manifest"
"java","org.apache.cxf:cxf-rt-bindings-coloc","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-bindings-coloc"
"java","org.apache.cxf:cxf-rt-bindings-corba","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-bindings-corba"
"java","org.apache.cxf:cxf-rt-bindings-soap","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-bindings-soap"
"java","org.apache.cxf:cxf-rt-bindings-xml","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-bindings-xml"
"java","org.apache.cxf:cxf-rt-databinding-aegis","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-databinding-aegis"
"java","org.apache.cxf:cxf-rt-databinding-jaxb","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-databinding-jaxb"
"java","org.apache.cxf:cxf-rt-features-clustering","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-features-clustering"
"java","org.apache.cxf:cxf-rt-features-logging","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-features-logging"
"java","org.apache.cxf:cxf-rt-features-metrics","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-features-metrics"
"java","org.apache.cxf:cxf-rt-features-throttling","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-features-throttling"
"java","org.apache.cxf:cxf-rt-frontend-jaxrs","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-frontend-jaxrs"
"java","org.apache.cxf:cxf-rt-frontend-jaxws","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-frontend-jaxws"
"java","org.apache.cxf:cxf-rt-frontend-js","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-frontend-js"
"java","org.apache.cxf:cxf-rt-frontend-simple","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-frontend-simple"
"java","org.apache.cxf:cxf-rt-javascript","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-javascript"
"java","org.apache.cxf:cxf-rt-management","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-management"
"java","org.apache.cxf:cxf-rt-rs-client","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-client"
"java","org.apache.cxf:cxf-rt-rs-extension-providers","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-extension-providers"
"java","org.apache.cxf:cxf-rt-rs-extension-search","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-extension-search"
"java","org.apache.cxf:cxf-rt-rs-http-sci","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-http-sci"
"java","org.apache.cxf:cxf-rt-rs-json-basic","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-json-basic"
"java","org.apache.cxf:cxf-rt-rs-mp-client","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-mp-client"
"java","org.apache.cxf:cxf-rt-rs-security-cors","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-cors"
"java","org.apache.cxf:cxf-rt-rs-security-http-signature","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-http-signature"
"java","org.apache.cxf:cxf-rt-rs-security-jose","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-jose"
"java","org.apache.cxf:cxf-rt-rs-security-jose-jaxrs","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-jose-jaxrs"
"java","org.apache.cxf:cxf-rt-rs-security-oauth","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-oauth"
"java","org.apache.cxf:cxf-rt-rs-security-oauth2","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-oauth2"
"java","org.apache.cxf:cxf-rt-rs-security-oauth2-saml","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-oauth2-saml"
"java","org.apache.cxf:cxf-rt-rs-security-sso-oidc","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-sso-oidc"
"java","org.apache.cxf:cxf-rt-rs-security-sso-saml","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-sso-saml"
"java","org.apache.cxf:cxf-rt-rs-security-xml","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-security-xml"
"java","org.apache.cxf:cxf-rt-rs-service-description","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-service-description"
"java","org.apache.cxf:cxf-rt-rs-sse","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-rs-sse"
"java","org.apache.cxf:cxf-rt-security","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-security"
"java","org.apache.cxf:cxf-rt-security-saml","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-security-saml"
"java","org.apache.cxf:cxf-rt-transports-http","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-http"
"java","org.apache.cxf:cxf-rt-transports-http-hc","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-http-hc"
"java","org.apache.cxf:cxf-rt-transports-http-jetty","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-http-jetty"
"java","org.apache.cxf:cxf-rt-transports-http-netty-client","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-http-netty-client"
"java","org.apache.cxf:cxf-rt-transports-http-netty-server","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-http-netty-server"
"java","org.apache.cxf:cxf-rt-transports-http-undertow","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-http-undertow"
"java","org.apache.cxf:cxf-rt-transports-jms","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-jms"
"java","org.apache.cxf:cxf-rt-transports-local","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-local"
"java","org.apache.cxf:cxf-rt-transports-udp","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-udp"
"java","org.apache.cxf:cxf-rt-transports-websocket","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-transports-websocket"
"java","org.apache.cxf:cxf-rt-ws-addr","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-ws-addr"
"java","org.apache.cxf:cxf-rt-ws-eventing","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-ws-eventing"
"java","org.apache.cxf:cxf-rt-ws-mex","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-ws-mex"
"java","org.apache.cxf:cxf-rt-ws-policy","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-ws-policy"
"java","org.apache.cxf:cxf-rt-ws-rm","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-ws-rm"
"java","org.apache.cxf:cxf-rt-ws-security","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-ws-security"
"java","org.apache.cxf:cxf-rt-ws-transfer","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-ws-transfer"
"java","org.apache.cxf:cxf-rt-wsdl","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-rt-wsdl"
"java","org.apache.cxf:cxf-tools-common","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-common"
"java","org.apache.cxf:cxf-tools-corba","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-corba"
"java","org.apache.cxf:cxf-tools-java2ws","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-java2ws"
"java","org.apache.cxf:cxf-tools-misctools","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-misctools"
"java","org.apache.cxf:cxf-tools-validator","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-validator"
"java","org.apache.cxf:cxf-tools-wadlto-jaxrs","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-wadlto-jaxrs"
"java","org.apache.cxf:cxf-tools-wsdlto-core","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-wsdlto-core"
"java","org.apache.cxf:cxf-tools-wsdlto-databinding-jaxb","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-wsdlto-databinding-jaxb"
"java","org.apache.cxf:cxf-tools-wsdlto-frontend-javascript","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-wsdlto-frontend-javascript"
"java","org.apache.cxf:cxf-tools-wsdlto-frontend-jaxws","3.3.2","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.cxf/cxf-tools-wsdlto-frontend-jaxws"
"java","org.apache.geronimo.specs:geronimo-javamail_1.4_spec","1.7.1","Apache-2.0","",""
"java","org.apache.neethi:neethi","3.0.3","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.neethi/neethi"
"java","org.apache.tika:tika-core","2.6.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.tika/tika-core"
"java","org.apache.velocity:velocity","1.7","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.velocity/velocity"
"java","org.apache.ws.xmlschema:xmlschema-core","2.1.0","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.ws.xmlschema/xmlschema-core"
"java","org.apache.wss4j:wss4j-bindings","2.2.3","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.wss4j/wss4j-bindings"
"java","org.apache.wss4j:wss4j-policy","2.2.3","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.wss4j/wss4j-policy"
"java","org.apache.wss4j:wss4j-ws-security-common","2.2.3","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.wss4j/wss4j-ws-security-common"
"java","org.apache.wss4j:wss4j-ws-security-dom","2.2.3","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.wss4j/wss4j-ws-security-dom"
"java","org.apache.wss4j:wss4j-ws-security-policy-stax","2.2.3","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.wss4j/wss4j-ws-security-policy-stax"
"java","org.apache.wss4j:wss4j-ws-security-stax","2.2.3","Apache-2.0","","https://mvnrepository.com/artifact/org.apache.wss4j/wss4j-ws-security-stax"
"java","org.codehaus.jackson:jackson-core-asl","1.9.13","Apache-2.0","","https://mvnrepository.com/artifact/org.codehaus.jackson/jackson-core-asl"
"java","org.codehaus.jackson:jackson-mapper-asl","1.9.13","Apache-2.0","","https://mvnrepository.com/artifact/org.codehaus.jackson/jackson-mapper-asl"
"java","org.codehaus.jettison:jettison","1.3.1","Apache-2.0","","https://mvnrepository.com/artifact/org.codehaus.jettison/jettison"
"java","org.codehaus.woodstox:stax2-api","3.1.1","BSD","","https://mvnrepository.com/artifact/org.codehaus.woodstox/stax2-api"
"java","org.codehaus.woodstox:woodstox-core-asl","4.2.0","Apache-2.0","","https://mvnrepository.com/artifact/org.codehaus.woodstox/woodstox-core-asl"
"java","org.exist-db.thirdparty.xerces:xercesImpl","2.12.0","Apache-2.0","","https://mvnrepository.com/artifact/org.exist-db.thirdparty.xerces/xercesImpl"
"java","org.jboss.resteasy:resteasy-client","3.7.0.Final","Apache-2.0","","https://mvnrepository.com/artifact/org.jboss.resteasy/resteasy-client"
"java","org.jboss.resteasy:resteasy-jaxrs","3.7.0.Final","Apache-2.0","","https://mvnrepository.com/artifact/org.jboss.resteasy/resteasy-jaxrs"
"java","org.jboss.resteasy:resteasy-multipart-provider","3.7.0.Final","Apache-2.0","","https://mvnrepository.com/artifact/org.jboss.resteasy/resteasy-multipart-provider"
"java","org.jboss.spec.javax.websocket:jboss-websocket-api_1.1_spec","1.1.4.Final","CDDL-1.1,CDDL-1.0","Copyright (C) <year> <name of author>",""
"java","org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_2.1_spec","1.0.2.Final","CDDL-1.0,GPL-2.0-only","Copyright (C) <year> <name of author>",""
"java","org.mockito:mockito-all","1.9.0","MIT","","https://mvnrepository.com/artifact/org.mockito/mockito-all"
"java","org.netbeans.external:org-apache-commons-lang","RELEASE113","Apache-2.0","","https://mvnrepository.com/artifact/org.netbeans.external/org-apache-commons-lang"
"java","org.openapitools:openapi-generator-cli","5.2.1","Apache-2.0","","https://mvnrepository.com/artifact/org.openapitools/openapi-generator-cli"
"java","org.ow2.asm:asm","9.3","BSD-3-Clause","","https://mvnrepository.com/artifact/org.ow2.asm/asm"
"java","org.postgresql:postgresql","42.2.6","PostgreSQL,BSD-2-Clause","","https://mvnrepository.com/artifact/org.postgresql/postgresql"
"java","org.slf4j:slf4j-api","1.7.36","MIT","","https://mvnrepository.com/artifact/org.slf4j/slf4j-api"
"java","org.springframework:spring-aop","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-aop"
"java","org.springframework:spring-beans","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-beans"
"java","org.springframework:spring-context","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-context"
"java","org.springframework:spring-core","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-core"
"java","org.springframework:spring-expression","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-expression"
"java","org.springframework:spring-instrument","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-instrument"
"java","org.springframework:spring-jdbc","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-jdbc"
"java","org.springframework:spring-jms","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-jms"
"java","org.springframework:spring-test","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-test"
"java","org.springframework:spring-tx","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-tx"
"java","org.springframework:spring-web","4.3.24.RELEASE","Apache-2.0","Copyright 20042008 the original author or authors.","https://mvnrepository.com/artifact/org.springframework/spring-web"
"java","stardas-client-cxf","1.0.0","Apache-2.0","",""
"java","svista-client-cxf","2.0.0","Apache-2.0","",""
"java","swagger-codegen-cli","--","Apache-2.0","",""
"java","token-retry","3.0.1","Apache-2.0","",""
"java","token-retry-plugin-cxf","3.0.1","Apache-2.0","",""
"java","velocity","1.7","Apache-2.0","",""
"java","wsdl4j:wsdl4j","1.6.3","CPL-1.0","","https://mvnrepository.com/artifact/wsdl4j/wsdl4j"
