"LANGUAGE","NAME","VERSION","LICENSES","COPYRIGHTS","URL"
"nodejs","progressbar.js","1.1.0","MIT","Copyright (c) 2015 Kimmo Brunfeldt","https://www.npmjs.com/package/progressbar.js"
"nodejs","promise-retry","2.0.1","MIT","Copyright (c) 2014 IndigoUnited","https://www.npmjs.com/package/promise-retry"
"nodejs","quill","2.0.0-dev.4","BSD-3-Clause","Copyright (c) 2017, SlabCopyright (c) 2014, Jason ChenCopyright (c) 2013, salesforce.comAll rights reserved.","https://www.npmjs.com/package/quill"
"nodejs","quill-delta","4.2.1","MIT","Copyright (c) 2022, Slab, Inc.","https://www.npmjs.com/package/quill-delta"
"nodejs","read-package-json-fast","2.0.3","ISC","Copyright (c) npm, Inc. and Contributors","https://www.npmjs.com/package/read-package-json-fast"
"nodejs","readable-stream","3.6.0","MIT","Copyright Node.js contributors. All rights reserved.","https://www.npmjs.com/package/readable-stream"
"nodejs","redux","4.1.2","MIT","Copyright (c) 2015-present Dan Abramov","https://www.npmjs.com/package/redux"
"nodejs","resize-observer-polyfill","1.5.1","MIT","Copyright (c) 2016 Denis Rul","https://www.npmjs.com/package/resize-observer-polyfill"
"nodejs","rxjs","7.5.5","Apache-2.0","Copyright (c) 2015-2018 Google, Inc., Netflix, Inc., Microsoft Corp. and contributors","https://www.npmjs.com/package/rxjs"
"nodejs","rxjs","7.5.6","Apache-2.0","Copyright (c) 2015-2018 Google, Inc., Netflix, Inc., Microsoft Corp. and contributors","https://www.npmjs.com/package/rxjs"
"nodejs","rxjs-compat","6.6.7","Apache-2.0","","https://www.npmjs.com/package/rxjs-compat"
"nodejs","semver","6.3.0","ISC","Copyright (c) Isaac Z. Schlueter and Contributors","https://www.npmjs.com/package/semver"
"nodejs","shifty","2.18.0","MIT","Copyright (c) 2013 Jeremy Kahn","https://www.npmjs.com/package/shifty"
"nodejs","signature_pad","4.0.5","MIT","Copyright (c) 2018 Szymon Nowak","https://www.npmjs.com/package/signature_pad"
"nodejs","smart-buffer","4.2.0","MIT","Copyright (c) 2013-2017 Josh Glazebrook","https://www.npmjs.com/package/smart-buffer"
"nodejs","socks","2.6.2","MIT","Copyright (c) 2013 Josh Glazebrook","https://www.npmjs.com/package/socks"
"nodejs","socks-proxy-agent","6.2.0","MIT","","https://www.npmjs.com/package/socks-proxy-agent"
"nodejs","spark-md5","2.0.2","WTFPL,MIT","Copyright (C) 2015 André Cruz <amdfcruz@gmail.com>","https://www.npmjs.com/package/spark-md5"
"nodejs","ssri","8.0.1","ISC","Copyright 2021 (c) npm, Inc.","https://www.npmjs.com/package/ssri"
"nodejs","ssri","9.0.1","ISC","Copyright 2021 (c) npm, Inc.","https://www.npmjs.com/package/ssri"
"nodejs","string-hash","1.1.3","CC0-1.0","copyright and related or neighboring rights][cc0] to this library.","https://www.npmjs.com/package/string-hash"
"nodejs","symbol-observable","4.0.0","MIT","Copyright (c) 2021 Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)Copyright (c) 2021 Ben Lesh <ben@benlesh.com>","https://www.npmjs.com/package/symbol-observable"
"nodejs","tar","6.1.11","ISC","Copyright (c) Isaac Z. Schlueter and Contributors","https://www.npmjs.com/package/tar"
"nodejs","text-mask-addons","3.8.0","Unlicense","","https://www.npmjs.com/package/text-mask-addons"
"nodejs","ticky","1.0.1","MIT","Copyright Copyright 2015 Nicolas Bevacqua","https://www.npmjs.com/package/ticky"
"nodejs","tippy.js","6.3.7","MIT","Copyright (c) 2017-present atomiks","https://www.npmjs.com/package/tippy.js"
"nodejs","tr46","0.0.3","MIT","Copyright (c) Sebastian Mayr","https://www.npmjs.com/package/tr46"
"nodejs","tslib","2.3.1","0BSD","Copyright (c) Microsoft Corporation.","https://www.npmjs.com/package/tslib"
"nodejs","validate-npm-package-name","3.0.0","ISC","Copyright (c) 2015, npm, Inc","https://www.npmjs.com/package/validate-npm-package-name"
"nodejs","vanilla-picker","2.12.1","ISC","Copyright 2017-2018 Andreas Borgen, Adam Brooks","https://www.npmjs.com/package/vanilla-picker"
"nodejs","web-component","1.0.26","MIT","Copyright (c) 2017-present Rafał Lorenz","https://www.npmjs.com/package/web-component"
"nodejs","webidl-conversions","3.0.1","BSD-2-Clause","Copyright (c) 2014, Domenic DenicolaAll rights reserved.","https://www.npmjs.com/package/webidl-conversions"
"nodejs","whatwg-url","5.0.0","MIT","Copyright (c) Sebastian Mayr","https://www.npmjs.com/package/whatwg-url"
"nodejs","which","2.0.2","ISC","Copyright (c) Isaac Z. Schlueter and Contributors","https://www.npmjs.com/package/which"
"nodejs","wide-align","1.1.5","ISC","Copyright (c) 2015, Rebecca Turner <me@re-becca.org>","https://www.npmjs.com/package/wide-align"
"nodejs","y18n","5.0.8","ISC","Copyright (c) 2015, Contributors","https://www.npmjs.com/package/y18n"
"nodejs","yargs","17.5.1","MIT","Copyright 2010 James Halliday (mail@substack.net); Modified work Copyright 2014 Contributors (ben@npmjs.com)","https://www.npmjs.com/package/yargs"
"nodejs","yargs-parser","21.0.1","ISC","Copyright (c) 2016, Contributors","https://www.npmjs.com/package/yargs-parser"
"nodejs","zone.js","0.11.5","MIT","Copyright (c) 2010-2023 Google LLC. https://angular.io/license","https://www.npmjs.com/package/zone.js"
